dr_libs;2500;2500;2500;0;2500;0;0;102;0;0;
dr_libs;5000;5000;5000;0;5000;0;0;241;0;0;
dr_libs;7500;7500;7500;0;7500;0;0;377;0;0;
dr_libs;10000;10000;10000;0;10000;0;0;491;0;0;
dr_libs;12500;12500;12500;0;12500;0;0;599;0;0;
dr_libs;15000;15000;15000;0;15000;0;0;717;0;0;
dr_libs;17500;17500;17500;0;17500;0;0;837;0;0;
dr_libs;20000;20000;20000;0;20000;0;0;967;0;0;
dr_libs;22500;22500;22500;0;22500;0;0;1073;0;0;
dr_libs;25000;25000;25000;0;25000;0;0;1200;0;0;
dr_libs;27500;27500;27500;0;27500;0;0;1322;0;0;
dr_libs;30000;30000;30000;0;30000;0;0;1454;0;0;
dr_libs;32500;32500;32500;0;32500;0;0;1594;0;0;
dr_libs;35000;35000;35000;0;35000;0;0;1716;0;0;
dr_libs;37500;37500;37500;0;37500;0;0;1858;0;0;
dr_libs;40000;40000;40000;0;40000;0;0;1970;0;0;
dr_libs;42500;42500;42500;0;42500;0;0;2089;0;0;
dr_libs;45000;45000;45000;0;45000;0;0;2206;0;0;
dr_libs;47500;47500;47500;0;47500;0;0;2322;0;0;
dr_libs;50000;50000;50000;0;50000;0;0;2459;0;0;
dr_libs;52500;52500;52500;0;52500;0;0;2569;0;0;
dr_libs;55000;55000;55000;0;55000;0;0;2711;0;0;
dr_libs;57500;57500;57500;0;57500;0;0;2827;0;0;
dr_libs;60000;60000;60000;0;60000;0;0;2932;0;0;
dr_libs;62500;62500;62500;0;62500;0;0;3052;0;0;
dr_libs;65000;65000;65000;0;65000;0;0;3171;0;0;
dr_libs;67500;67500;67500;0;67500;0;0;3272;0;0;
dr_libs;70000;70000;70000;0;70000;0;0;3384;0;0;
dr_libs;72500;72500;72500;0;72500;0;0;3510;0;0;
dr_libs;75000;75000;75000;0;75000;0;0;3633;0;0;
dr_libs;77500;77500;77500;0;77500;0;0;3754;0;0;
dr_libs;80000;80000;80000;0;80000;0;0;3873;0;0;
dr_libs;82500;82500;82500;0;82500;0;0;3997;0;0;
dr_libs;85000;85000;85000;0;85000;0;0;4126;0;0;
dr_libs;87500;87500;87500;0;87500;0;0;4263;0;0;
dr_libs;90000;90000;90000;0;90000;0;0;4397;0;0;
dr_libs;92500;92500;92500;0;92500;0;0;4501;0;0;
dr_libs;95000;95000;95000;0;95000;0;0;4606;0;0;
dr_libs;97500;97500;97500;0;97500;0;0;4748;0;0;
dr_libs;100000;100000;100000;0;100000;0;0;4859;0;0;
miniaudio;2500;2500;2500;0;2500;0;0;115;0;0;
miniaudio;5000;5000;5000;0;5000;0;0;223;0;0;
miniaudio;7500;7500;7500;0;7500;0;0;357;0;0;
miniaudio;10000;10000;10000;0;10000;0;0;473;0;0;
miniaudio;12500;12500;12500;0;12500;0;0;600;0;0;
miniaudio;15000;15000;15000;0;15000;0;0;741;0;0;
