dr_libs;2500;2500;2500;0;2500;0;0;135;0;0;
dr_libs;5000;5000;5000;0;5000;0;0;264;0;0;
dr_libs;7500;7500;7500;0;7500;0;0;387;0;0;
dr_libs;10000;10000;10000;0;10000;0;0;508;0;0;
dr_libs;12500;12500;12500;0;12500;0;0;620;0;0;
dr_libs;15000;15000;15000;0;15000;0;0;761;0;0;
dr_libs;17500;17500;17500;0;17500;0;0;872;0;0;
dr_libs;20000;20000;20000;0;20000;0;0;1001;0;0;
dr_libs;22500;22500;22500;0;22500;0;0;1113;0;0;
dr_libs;25000;25000;25000;0;25000;0;0;1238;0;0;
dr_libs;27500;27500;27500;0;27500;0;0;1361;0;0;
dr_libs;30000;30000;30000;0;30000;0;0;1487;0;0;
dr_libs;32500;32500;32500;0;32500;0;0;1595;0;0;
dr_libs;35000;35000;35000;0;35000;0;0;1717;0;0;
dr_libs;37500;37500;37500;0;37500;0;0;1835;0;0;
dr_libs;40000;40000;40000;0;40000;0;0;1978;0;0;
dr_libs;42500;42500;42500;0;42500;0;0;2083;0;0;
dr_libs;45000;45000;45000;0;45000;0;0;2206;0;0;
dr_libs;47500;47500;47500;0;47500;0;0;2333;0;0;
dr_libs;50000;50000;50000;0;50000;0;0;2468;0;0;
dr_libs;52500;52500;52500;0;52500;0;0;2579;0;0;
dr_libs;55000;55000;55000;0;55000;0;0;2704;0;0;
dr_libs;57500;57500;57500;0;57500;0;0;2824;0;0;
dr_libs;60000;60000;60000;0;60000;0;0;2924;0;0;
dr_libs;62500;62500;62500;0;62500;0;0;3035;0;0;
dr_libs;65000;65000;65000;0;65000;0;0;3173;0;0;
dr_libs;67500;67500;67500;0;67500;0;0;3297;0;0;
dr_libs;70000;70000;70000;0;70000;0;0;3425;0;0;
dr_libs;72500;72500;72500;0;72500;0;0;3551;0;0;
dr_libs;75000;75000;75000;0;75000;0;0;3682;0;0;
dr_libs;77500;77500;77500;0;77500;0;0;3792;0;0;
dr_libs;80000;80000;80000;0;80000;0;0;3899;0;0;
dr_libs;82500;82500;82500;0;82500;0;0;4017;0;0;
dr_libs;85000;85000;85000;0;85000;0;0;4129;0;0;
dr_libs;87500;87500;87500;0;87500;0;0;4260;0;0;
dr_libs;90000;90000;90000;0;90000;0;0;4370;0;0;
dr_libs;92500;92500;92500;0;92500;0;0;4498;0;0;
dr_libs;95000;95000;95000;0;95000;0;0;4616;0;0;
dr_libs;97500;97500;97500;0;97500;0;0;4735;0;0;
dr_libs;100000;100000;100000;0;100000;0;0;4842;0;0;
miniaudio;2500;2500;2500;0;2500;0;0;114;0;0;
miniaudio;5000;5000;5000;0;5000;0;0;245;0;0;
miniaudio;7500;7500;7500;0;7500;0;0;345;0;0;
miniaudio;10000;10000;10000;0;10000;0;0;443;0;0;
miniaudio;12500;12500;12500;0;12500;0;0;588;0;0;
miniaudio;15000;15000;15000;0;15000;0;0;703;0;0;
miniaudio;17500;17500;17500;0;17500;0;0;838;0;0;
miniaudio;20000;20000;20000;0;20000;0;0;960;0;0;
miniaudio;22500;22500;22500;0;22500;0;0;1065;0;0;
miniaudio;25000;25000;25000;0;25000;0;0;1191;0;0;
miniaudio;27500;27500;27500;0;27500;0;0;1320;0;0;
miniaudio;30000;30000;30000;0;30000;0;0;1457;0;0;
miniaudio;32500;32500;32500;0;32500;0;0;1574;0;0;
miniaudio;35000;35000;35000;0;35000;0;0;1674;0;0;
miniaudio;37500;37500;37500;0;37500;0;0;1796;0;0;
miniaudio;40000;40000;40000;0;40000;0;0;1920;0;0;
miniaudio;42500;42500;42500;0;42500;0;0;2033;0;0;
miniaudio;45000;45000;45000;0;45000;0;0;2149;0;0;
miniaudio;47500;47500;47500;0;47500;0;0;2285;0;0;
miniaudio;50000;50000;50000;0;50000;0;0;2385;0;0;
miniaudio;52500;52500;52500;0;52500;0;0;2509;0;0;
miniaudio;55000;55000;55000;0;55000;0;0;2636;0;0;
miniaudio;57500;57500;57500;0;57500;0;0;2750;0;0;
miniaudio;60000;60000;60000;0;60000;0;0;2885;0;0;
miniaudio;62500;62500;62500;0;62500;0;0;3010;0;0;
miniaudio;65000;65000;65000;0;65000;0;0;3130;0;0;
miniaudio;67500;67500;67500;0;67500;0;0;3263;0;0;
miniaudio;70000;70000;70000;0;70000;0;0;3398;0;0;
miniaudio;72500;72500;72500;0;72500;0;0;3511;0;0;
miniaudio;75000;75000;75000;0;75000;0;0;3642;0;0;
miniaudio;77500;77500;77500;0;77500;0;0;3761;0;0;
miniaudio;80000;80000;80000;0;80000;0;0;3891;0;0;
miniaudio;82500;82500;82500;0;82500;0;0;4019;0;0;
miniaudio;85000;85000;85000;0;85000;0;0;4121;0;0;
miniaudio;87500;87500;87500;0;87500;0;0;4251;0;0;
miniaudio;90000;90000;90000;0;90000;0;0;4366;0;0;
miniaudio;92500;92500;92500;0;92500;0;0;4498;0;0;
miniaudio;95000;95000;95000;0;95000;0;0;4615;0;0;
miniaudio;97500;97500;97500;0;97500;0;0;4733;0;0;
miniaudio;100000;100000;100000;0;100000;0;0;4846;0;0;
mp3splt;2500;2500;1809;691;1852;648;1809;2543;0;648;
mp3splt;5000;5000;3627;1373;3695;1305;3627;5068;0;1305;
mp3splt;7500;7500;5478;2022;5562;1938;5478;7584;0;1938;
mp3splt;10000;10000;7306;2694;7382;2618;7306;10076;0;2618;
mp3splt;12500;12500;9141;3359;9209;3291;9141;12568;0;3291;
mp3splt;15000;15000;10982;4018;11043;3957;10982;15061;0;3957;
mp3splt;17500;17500;12849;4651;12883;4617;12849;17534;0;4617;
mp3splt;20000;20000;14707;5293;14685;5315;14707;19978;0;5315;
mp3splt;22500;22500;16534;5966;16527;5973;16534;22493;0;5973;
mp3splt;25000;25000;18409;6591;18334;6666;18409;24925;0;6666;
mp3splt;27500;27500;20255;7245;20185;7315;20255;27430;0;7315;
mp3splt;30000;30000;22084;7916;22074;7926;22084;29990;0;7926;
mp3splt;32500;32500;23905;8595;23932;8568;23905;32527;0;8568;
mp3splt;35000;35000;25723;9277;25799;9201;25723;35076;0;9201;
mp3splt;37500;37500;27556;9944;27652;9848;27556;37596;0;9848;
mp3splt;40000;40000;29435;10565;29484;10516;29435;40049;0;10516;
mp3splt;42500;42500;31280;11220;31339;11161;31280;42559;0;11161;
mp3splt;45000;45000;33170;11830;33177;11823;33170;45007;0;11823;
mp3splt;47500;47500;34991;12509;35049;12451;34991;47558;0;12451;
mp3splt;50000;50000;36858;13142;36856;13144;36858;49998;0;13144;
mp3splt;52500;52500;38738;13762;38684;13816;38738;52446;0;13816;
mp3splt;55000;55000;40590;14410;40533;14467;40590;54943;0;14467;
mp3splt;57500;57500;42423;15077;42379;15121;42423;57456;0;15121;
mp3splt;60000;60000;44285;15715;44224;15776;44285;59939;0;15776;
mp3splt;62500;62500;46174;16326;46035;16465;46174;62361;0;16465;
mp3splt;65000;65000;48046;16954;47869;17131;48046;64823;0;17131;
mp3splt;67500;67500;49871;17629;49728;17772;49871;67357;0;17772;
mp3splt;70000;70000;51738;18262;51629;18371;51738;69891;0;18371;
mp3splt;72500;72500;53606;18894;53470;19030;53606;72364;0;19030;
mp3splt;75000;75000;55425;19575;55292;19708;55425;74867;0;19708;
mp3splt;77500;77500;57274;20226;57151;20349;57274;77377;0;20349;
mp3splt;80000;80000;59119;20881;59018;20982;59119;79899;0;20982;
mp3splt;82500;82500;60931;21569;60874;21626;60931;82443;0;21626;
mp3splt;85000;85000;62726;22274;62705;22295;62726;84979;0;22295;
mp3splt;87500;87500;64604;22896;64565;22935;64604;87461;0;22935;
mp3splt;90000;90000;66408;23592;66389;23611;66408;89981;0;23611;
mp3splt;92500;92500;68258;24242;68251;24249;68258;92493;0;24249;
mp3splt;95000;95000;70121;24879;70094;24906;70121;94973;0;24906;
mp3splt;97500;97500;71951;25549;71949;25551;71951;97498;0;25551;
mp3splt;100000;100000;73772;26228;73792;26208;73772;100020;0;26208;
xiph_flac;2500;2500;2500;0;2500;0;0;106;0;0;
xiph_flac;5000;5000;5000;0;5000;0;0;215;0;0;
xiph_flac;7500;7500;7500;0;7500;0;0;349;0;0;
xiph_flac;10000;10000;10000;0;10000;0;0;467;0;0;
xiph_flac;12500;12500;12500;0;12500;0;0;598;0;0;
xiph_flac;15000;15000;15000;0;15000;0;0;725;0;0;
xiph_flac;17500;17500;17500;0;17500;0;0;835;0;0;
xiph_flac;20000;20000;20000;0;20000;0;0;927;0;0;
xiph_flac;22500;22500;22500;0;22500;0;0;1029;0;0;
xiph_flac;25000;25000;25000;0;25000;0;0;1140;0;0;
xiph_flac;27500;27500;27500;0;27500;0;0;1248;0;0;
xiph_flac;30000;30000;30000;0;30000;0;0;1393;0;0;
xiph_flac;32500;32500;32500;0;32500;0;0;1517;0;0;
xiph_flac;35000;35000;35000;0;35000;0;0;1630;0;0;
xiph_flac;37500;37500;37500;0;37500;0;0;1747;0;0;
xiph_flac;40000;40000;40000;0;40000;0;0;1861;0;0;
xiph_flac;42500;42500;42500;0;42500;0;0;1980;0;0;
xiph_flac;45000;45000;45000;0;45000;0;0;2087;0;0;
xiph_flac;47500;47500;47500;0;47500;0;0;2219;0;0;
xiph_flac;50000;50000;50000;0;50000;0;0;2344;0;0;
xiph_flac;52500;52500;52500;0;52500;0;0;2466;0;0;
xiph_flac;55000;55000;55000;0;55000;0;0;2591;0;0;
xiph_flac;57500;57500;57500;0;57500;0;0;2706;0;0;
xiph_flac;60000;60000;60000;0;60000;0;0;2827;0;0;
xiph_flac;62500;62500;62500;0;62500;0;0;2950;0;0;
xiph_flac;65000;65000;65000;0;65000;0;0;3066;0;0;
xiph_flac;67500;67500;67500;0;67500;0;0;3189;0;0;
xiph_flac;70000;70000;70000;0;70000;0;0;3301;0;0;
xiph_flac;72500;72500;72500;0;72500;0;0;3394;0;0;
xiph_flac;75000;75000;75000;0;75000;0;0;3492;0;0;
xiph_flac;77500;77500;77500;0;77500;0;0;3620;0;0;
xiph_flac;80000;80000;80000;0;80000;0;0;3730;0;0;
xiph_flac;82500;82500;82500;0;82500;0;0;3831;0;0;
xiph_flac;85000;85000;85000;0;85000;0;0;3949;0;0;
xiph_flac;87500;87500;87500;0;87500;0;0;4055;0;0;
xiph_flac;90000;90000;90000;0;90000;0;0;4190;0;0;
xiph_flac;92500;92500;92500;0;92500;0;0;4310;0;0;
xiph_flac;95000;95000;95000;0;95000;0;0;4428;0;0;
xiph_flac;97500;97500;97500;0;97500;0;0;4539;0;0;
xiph_flac;100000;100000;100000;0;100000;0;0;4640;0;0;
libogg;2500;2500;1815;685;1836;664;1380;1866;0;486;
libogg;5000;5000;3689;1311;3672;1328;2770;3701;0;982;
libogg;7500;7500;5572;1928;5517;1983;4206;5533;0;1465;
libogg;10000;10000;7425;2575;7362;2638;5590;7372;0;1968;
libogg;12500;12500;9233;3267;9260;3240;6942;9308;0;2409;
libogg;15000;15000;11074;3926;11114;3886;8354;11176;0;2871;
libogg;17500;17500;12912;4588;12965;4535;9721;13017;0;3356;
libogg;20000;20000;14769;5231;14813;5187;11112;14857;0;3838;
libogg;22500;22500;16643;5857;16651;5849;12510;16707;0;4347;
libogg;25000;25000;18491;6509;18471;6529;13901;18589;0;4872;
libogg;27500;27500;20361;7139;20346;7154;15307;20462;0;5345;
libogg;30000;30000;22212;7788;22169;7831;16695;22292;0;5842;
libogg;32500;32500;24043;8457;23999;8501;18046;24178;0;6333;
libogg;35000;35000;25898;9102;25854;9146;19409;26033;0;6818;
libogg;37500;37500;27759;9741;27714;9786;20778;27939;0;7303;
libogg;40000;40000;29584;10416;29557;10443;22167;29839;0;7807;
libogg;42500;42500;31426;11074;31397;11103;23523;31727;0;8290;
libogg;45000;45000;33253;11747;33224;11776;24907;33616;0;8807;
libogg;47500;47500;35125;12375;35053;12447;26316;35453;0;9298;
libogg;50000;50000;36953;13047;36872;13128;27686;37328;0;9791;
libogg;52500;52500;38755;13745;38704;13796;29024;39219;0;10292;
libogg;55000;55000;40623;14377;40559;14441;30420;41060;0;10785;
libogg;57500;57500;42459;15041;42408;15092;31801;42938;0;11268;
libogg;60000;60000;44302;15698;44259;15741;33143;44836;0;11751;
libogg;62500;62500;46149;16351;46097;16403;34501;46731;0;12258;
libogg;65000;65000;47996;17004;47977;17023;35902;48643;0;12744;
libogg;67500;67500;49826;17674;49855;17645;37281;50578;0;13221;
libogg;70000;70000;51646;18354;51711;18289;38647;52505;0;13693;
libogg;72500;72500;53527;18973;53554;18946;40047;54308;0;14184;
libogg;75000;75000;55364;19636;55394;19606;41427;56214;0;14675;
libogg;77500;77500;57155;20345;57242;20258;42756;58137;0;15177;
libogg;80000;80000;59009;20991;59111;20889;44117;60023;0;15656;
libogg;82500;82500;60816;21684;60947;21553;45440;61939;0;16151;
libogg;85000;85000;62675;22325;62804;22196;46839;63753;0;16612;
libogg;87500;87500;64476;23024;64666;22834;48200;65649;0;17091;
libogg;90000;90000;66339;23661;66507;23493;49587;67523;0;17598;
libogg;92500;92500;68169;24331;68326;24174;50955;69372;0;18112;
libogg;95000;95000;70014;24986;70152;24848;52360;71260;0;18610;
libogg;97500;97500;71862;25638;71997;25503;53767;73129;0;19084;
libogg;100000;100000;73698;26302;73860;26140;55169;74987;0;19562;
