dr_libs;2500;2500;2500;0;2500;0;0;126;0;0;
dr_libs;5000;5000;5000;0;5000;0;0;251;0;0;
dr_libs;7500;7500;7500;0;7500;0;0;362;0;0;
dr_libs;10000;10000;10000;0;10000;0;0;465;0;0;
dr_libs;12500;12500;12500;0;12500;0;0;595;0;0;
dr_libs;15000;15000;15000;0;15000;0;0;725;0;0;
dr_libs;17500;17500;17500;0;17500;0;0;857;0;0;
dr_libs;20000;20000;20000;0;20000;0;0;974;0;0;
dr_libs;22500;22500;22500;0;22500;0;0;1098;0;0;
dr_libs;25000;25000;25000;0;25000;0;0;1207;0;0;
dr_libs;27500;27500;27500;0;27500;0;0;1342;0;0;
dr_libs;30000;30000;30000;0;30000;0;0;1472;0;0;
dr_libs;32500;32500;32500;0;32500;0;0;1590;0;0;
dr_libs;35000;35000;35000;0;35000;0;0;1705;0;0;
dr_libs;37500;37500;37500;0;37500;0;0;1819;0;0;
dr_libs;40000;40000;40000;0;40000;0;0;1945;0;0;
dr_libs;42500;42500;42500;0;42500;0;0;2045;0;0;
dr_libs;45000;45000;45000;0;45000;0;0;2166;0;0;
dr_libs;47500;47500;47500;0;47500;0;0;2281;0;0;
dr_libs;50000;50000;50000;0;50000;0;0;2386;0;0;
miniaudio;2500;2500;2500;0;2500;0;0;116;0;0;
miniaudio;5000;5000;5000;0;5000;0;0;222;0;0;
miniaudio;7500;7500;7500;0;7500;0;0;328;0;0;
miniaudio;10000;10000;10000;0;10000;0;0;454;0;0;
miniaudio;12500;12500;12500;0;12500;0;0;571;0;0;
miniaudio;15000;15000;15000;0;15000;0;0;688;0;0;
miniaudio;17500;17500;17500;0;17500;0;0;787;0;0;
miniaudio;20000;20000;20000;0;20000;0;0;896;0;0;
miniaudio;22500;22500;22500;0;22500;0;0;1008;0;0;
miniaudio;25000;25000;25000;0;25000;0;0;1116;0;0;
miniaudio;27500;27500;27500;0;27500;0;0;1229;0;0;
miniaudio;30000;30000;30000;0;30000;0;0;1358;0;0;
miniaudio;32500;32500;32500;0;32500;0;0;1477;0;0;
miniaudio;35000;35000;35000;0;35000;0;0;1611;0;0;
miniaudio;37500;37500;37500;0;37500;0;0;1729;0;0;
miniaudio;40000;40000;40000;0;40000;0;0;1842;0;0;
miniaudio;42500;42500;42500;0;42500;0;0;1959;0;0;
miniaudio;45000;45000;45000;0;45000;0;0;2095;0;0;
miniaudio;47500;47500;47500;0;47500;0;0;2207;0;0;
miniaudio;50000;50000;50000;0;50000;0;0;2327;0;0;
mp3splt;2500;2500;1812;688;1863;637;1812;2551;0;637;
mp3splt;5000;5000;3651;1349;3671;1329;3651;5020;0;1329;
mp3splt;7500;7500;5546;1954;5511;1989;5546;7465;0;1989;
mp3splt;10000;10000;7416;2584;7320;2680;7416;9904;0;2680;
mp3splt;12500;12500;9259;3241;9140;3360;9259;12381;0;3360;
mp3splt;15000;15000;11085;3915;10939;4061;11085;14854;0;4061;
mp3splt;17500;17500;12910;4590;12748;4752;12910;17338;0;4752;
mp3splt;20000;20000;14704;5296;14610;5390;14704;19906;0;5390;
mp3splt;22500;22500;16562;5938;16429;6071;16562;22367;0;6071;
